0, 0.0192908, 0.320076, -0.234994, 1.58005, -2.51094, 1.15914, -1.58334, -2.52638, -1.17801, 
0.4, 0.00681077, 0.614268, -0.0818782, 0.381205, -0.56659, 0.260519, -0.386715, -0.581235, -0.276375, 
