0, 0.785, -0.785, 1.74444444444444, 0, -0.959444444444445, 1.57
0.1595322, 0.783102044444444, -0.863824466666667, 1.74460144444444, 0.009828025555556, -1.0234673, 1.63917245555556
0.319065, 0.771511955555556, -1.03466837777778, 1.71867551111111, 0.030114518888889, -1.12827875555556, 1.83934222222222
0.478596, 0.742643144444444, -1.19117121111111, 1.63520733333333, 0.038460115555556, -1.17753663333333, 2.13528722222222
0.63813, 0.691304144444444, -1.29619723333333, 1.50539624444444, 0.001803790444444, -1.1547821, 2.45387511111111
0.797661, 0.608375, -1.36615294444444, 1.36467016666667, -0.111078546666667, -1.04550835555556, 2.708093
0.957192, 0.486577888888889, -1.42115702222222, 1.23769031111111, -0.308391611111111, -0.847414477777778, 2.82504055555556
1.116726, 0.328923722222222, -1.46706382222222, 1.12989411111111, -0.568116711111111, -0.5860025, 2.76958466666667
1.276257, 0.149572155555556, -1.49923661111111, 1.04404651111111, -0.831034144444444, -0.308063655555555, 2.55529711111111
1.435791, -0.036079995555556, -1.51473076666667, 0.989105233333333, -1.03915508888889, -0.051788368888889, 2.23998877777778
1.595322, -0.221729355555555, -1.51942855555556, 0.981230811111111, -1.17161947777778, 0.133606302222222, 1.90015355555556
1.754853, -0.4047617, -1.5243758, 1.03923184444444, -1.2248669, 0.183402166666667, 1.59816928888889
1.914387, -0.573405866666667, -1.52878924444444, 1.16009567777778, -1.19998763333333, 0.085303158888889, 1.37625502222222
2.073918, -0.688071688888889, -1.51841852222222, 1.31985713333333, -1.1170079, -0.138619835555556, 1.25161272222222
2.233452, -0.735637455555555, -1.47936738888889, 1.49884062222222, -1.0007651, -0.421712466666667, 1.21337275555556
2.392983, -0.731377522222222, -1.40034231111111, 1.68445648888889, -0.844619877777778, -0.704624722222222, 1.25006016666667
2.471427, -0.706356955555556, -1.34873641111111, 1.77572233333333, -0.747173466666667, -0.842149744444444, 1.2970555
2.549868, -0.660417011111111, -1.29844756666667, 1.86702655555556, -0.632957711111111, -0.972082944444444, 1.36585464444444
2.628312, -0.595462622222222, -1.25204011111111, 1.95508611111111, -0.503460622222222, -1.08556603333333, 1.45697744444444
2.706756, -0.5172522, -1.2059327, 2.03386522222222, -0.366174588888889, -1.17558634444444, 1.56775838888889
2.785197, -0.430938833333333, -1.15702894444444, 2.09886322222222, -0.227465088888889, -1.24012381111111, 1.69093884444444
2.863641, -0.341476744444444, -1.10195857777778, 2.14734133333333, -0.095717841111111, -1.28144446666667, 1.81565266666667
2.942082, -0.253616055555556, -1.03722747777778, 2.17786911111111, 0.017276785888889, -1.30376114444444, 1.92703544444444
3.02052, -0.1715853, -0.961398222222222, 2.19051633333333, 0.099467873333333, -1.31326487777778, 2.00785555555556
3.09897, -0.099992078888889, -0.878926122222222, 2.187795, 0.143066424444444, -1.31711137777778, 2.044768
3.17742, -0.044669116666667, -0.803859188888889, 2.17671777777778, 0.150371634444444, -1.32078343333333, 2.03171955555556
3.25584, -0.010929851555556, -0.754990322222222, 2.16761177777778, 0.13045601, -1.33035171111111, 1.96865788888889
3.33429, 0.002105771222222, -0.741292944444445, 2.16705355555556, 0.094019101111111, -1.34876606666667, 1.86184555555556
3.41274, 0.003184727555556, -0.749528466666667, 2.17200777777778, 0.051264686666667, -1.37047218888889, 1.73171174444444
3.49119, 0.001101890544444, -0.7587339, 2.17598511111111, 0.014781846555556, -1.38731305555556, 1.61726572222222
3.56964, -1.96E-18, -0.761586066666667, 2.17715388888889, -4.91E-17, -1.39358084444444, 1.57
