0.012, -2.37437e-05, -3.02603e-06, 1.43112e-05, -1.89707e-05, 0.000572322, -1.1017e-05, -0.00112957, -4.06503e-05, -5.1703e-06, 0.00118312, -0.00542775, -0.000581337, 0.00104579, -0.00014287, 0.000201985, 0.000947626, 0.00516731, -0.00495754, 
0.013, -2.7851e-05, -3.52789e-06, 1.67786e-05, -2.21571e-05, 0.000671561, -1.29446e-05, -0.00132522, -4.74914e-05, -6.03473e-06, 0.00138788, -0.00636889, -0.000682476, 0.00122695, -0.000166615, 0.000235227, 0.00111167, 0.00606388, -0.00578617, 
0.014, -3.22819e-05, -4.06759e-06, 1.94381e-05, -2.55888e-05, 0.000778698, -1.5025e-05, -0.00153635, -5.48605e-05, -6.96227e-06, 0.00160882, -0.00738495, -0.000791704, 0.00142246, -0.000192164, 0.000270932, 0.00128867, 0.00703196, -0.00667822, 
0.015, -3.70353e-05, -4.64497e-06, 2.22886e-05, -2.92654e-05, 0.000893723, -1.72577e-05, -0.00176295, -6.27566e-05, -7.95185e-06, 0.00184587, -0.00847583, -0.000909018, 0.00163229, -0.000219511, 0.00030908, 0.0014786, 0.00807152, -0.00763355, 
0.016, -4.21099e-05, -5.25986e-06, 2.53288e-05, -3.31863e-05, 0.00101663, -1.96419e-05, -0.00200497, -7.11788e-05, -9.00228e-06, 0.00209898, -0.00964145, -0.00103441, 0.00185641, -0.00024865, 0.000349653, 0.00168141, 0.00918249, -0.008652, 
0.017, -4.75045e-05, -5.91206e-06, 2.85575e-05, -3.73509e-05, 0.0011474, -2.21767e-05, -0.00226237, -8.0126e-05, -1.01123e-05, 0.00236811, -0.0108817, -0.00116788, 0.00209478, -0.000279574, 0.000392631, 0.00189706, 0.0103648, -0.00973341, 
0.018, -5.32176e-05, -6.60136e-06, 3.19731e-05, -4.17586e-05, 0.00128603, -2.48613e-05, -0.0025351, -8.95968e-05, -1.12806e-05, 0.00265318, -0.0121965, -0.00130941, 0.00234735, -0.000312278, 0.00043799, 0.00212549, 0.0116184, -0.0108776, 
0.019, -5.92477e-05, -7.32757e-06, 3.55741e-05, -4.64088e-05, 0.0014325, -2.76948e-05, -0.00282312, -9.95902e-05, -1.25058e-05, 0.00295414, -0.0135857, -0.00145901, 0.0026141, -0.000346753, 0.000485708, 0.00236667, 0.0129433, -0.0120844, 
0.02, -6.55934e-05, -8.09044e-06, 3.9359e-05, -5.13008e-05, 0.00158681, -3.06764e-05, -0.00312637, -0.000110105, -1.37862e-05, 0.00327092, -0.0150492, -0.00161666, 0.00289497, -0.000382994, 0.000535761, 0.00262053, 0.0143393, -0.0133535, 
0.021, -7.22529e-05, -8.88974e-06, 4.33262e-05, -5.64337e-05, 0.00174893, -3.38049e-05, -0.00344482, -0.000121139, -1.51203e-05, 0.00360344, -0.0165868, -0.00178235, 0.00318991, -0.000420991, 0.000588123, 0.00288702, 0.0158063, -0.0146848, 
0.022, -7.92245e-05, -9.72522e-06, 4.74738e-05, -6.1807e-05, 0.00191885, -3.70794e-05, -0.0037784, -0.000132692, -1.65064e-05, 0.00395162, -0.0181985, -0.00195608, 0.00349889, -0.000460737, 0.000642768, 0.00316608, 0.0173444, -0.0160781, 
0.023, -8.65065e-05, -1.05966e-05, 5.18e-05, -6.74196e-05, 0.00209657, -4.04988e-05, -0.00412705, -0.000144761, -1.79426e-05, 0.0043154, -0.0198841, -0.00213784, 0.00382184, -0.000502223, 0.000699667, 0.00345765, 0.0189534, -0.0175331, 
0.024, -9.40968e-05, -1.15036e-05, 5.6303e-05, -7.32708e-05, 0.00228206, -4.4062e-05, -0.00449072, -0.000157345, -1.9427e-05, 0.00469469, -0.0216435, -0.00232762, 0.00415871, -0.000545439, 0.000758793, 0.00376165, 0.0206332, -0.0190495, 
0.025, -0.000101994, -1.2446e-05, 6.09807e-05, -7.93597e-05, 0.0024753, -4.77678e-05, -0.00486933, -0.000170443, -2.09577e-05, 0.00508939, -0.0234764, -0.00252541, 0.00450944, -0.000590377, 0.000820115, 0.00407804, 0.0223837, -0.0206272, 
0.026, -0.000110195, -1.34234e-05, 6.58312e-05, -8.56853e-05, 0.00267628, -5.1615e-05, -0.00526284, -0.000184053, -2.25324e-05, 0.00549943, -0.0253828, -0.00273119, 0.00487399, -0.000637026, 0.000883602, 0.00440672, 0.0242049, -0.0222658, 
0.027, -0.000118698, -1.44356e-05, 7.08522e-05, -9.22466e-05, 0.00288499, -5.56024e-05, -0.00567116, -0.000198172, -2.41489e-05, 0.0059247, -0.0273624, -0.00294496, 0.00525228, -0.000685376, 0.000949222, 0.00474762, 0.0260966, -0.023965, 
0.028, -0.000127502, -1.54821e-05, 7.60415e-05, -9.90425e-05, 0.0031014, -5.97288e-05, -0.00609424, -0.000212799, -2.58049e-05, 0.0063651, -0.0294151, -0.0031667, 0.00564425, -0.000735416, 0.00101694, 0.00510067, 0.0280586, -0.0257246, 
0.029, -0.000136603, -1.65627e-05, 8.13969e-05, -0.000106072, 0.00332549, -6.39927e-05, -0.00653199, -0.000227932, -2.7498e-05, 0.00682054, -0.0315407, -0.00339641, 0.00604984, -0.000787135, 0.00108673, 0.00546578, 0.030091, -0.0275443, 
0.03, -0.000145999, -1.76771e-05, 8.6916e-05, -0.000113334, 0.00355725, -6.83929e-05, -0.00698434, -0.000243568, -2.92256e-05, 0.00729091, -0.033739, -0.00363406, 0.00646898, -0.000840521, 0.00115855, 0.00584286, 0.0321936, -0.0294238, 
0.031, -0.000155689, -1.88247e-05, 9.25964e-05, -0.000120827, 0.00379666, -7.29279e-05, -0.00745121, -0.000259707, -3.09849e-05, 0.0077761, -0.0360098, -0.00387964, 0.0069016, -0.000895561, 0.00123236, 0.00623183, 0.0343662, -0.0313627, 
0.032, -0.000165668, -2.00054e-05, 9.84355e-05, -0.00012855, 0.00404368, -7.75964e-05, -0.00793252, -0.000276344, -3.27732e-05, 0.00827599, -0.0383529, -0.00413314, 0.00734762, -0.000952244, 0.00130814, 0.00663259, 0.0366088, -0.0333606, 
0.033, -0.000175936, -2.12186e-05, 0.000104431, -0.000136502, 0.00429831, -8.23968e-05, -0.00842819, -0.000293478, -3.45876e-05, 0.00879047, -0.0407681, -0.00439455, 0.00780697, -0.00101056, 0.00138584, 0.00704505, 0.0389211, -0.0354173, 
0.034, -0.000186488, -2.24639e-05, 0.00011058, -0.000144681, 0.00456052, -8.73278e-05, -0.00893813, -0.000311107, -3.6425e-05, 0.00931941, -0.0432552, -0.00466384, 0.00827957, -0.00107048, 0.00146542, 0.0074691, 0.041303, -0.0375324, 
0.035, -0.000197323, -2.3741e-05, 0.00011688, -0.000153087, 0.00483029, -9.23877e-05, -0.00946226, -0.000329228, -3.82821e-05, 0.0098627, -0.0458139, -0.004941, 0.00876534, -0.00113201, 0.00154685, 0.00790465, 0.0437545, -0.0397055, 
0.036, -0.000208437, -2.50495e-05, 0.000123327, -0.000161716, 0.00510758, -9.7575e-05, -0.0100005, -0.000347839, -4.01558e-05, 0.0104202, -0.048444, -0.00522601, 0.00926421, -0.00119513, 0.00163008, 0.00835157, 0.0462753, -0.0419361, 
0.037, -0.000219827, -2.63888e-05, 0.000129921, -0.000170569, 0.00539239, -0.000102888, -0.0105527, -0.000366936, -4.20426e-05, 0.0109918, -0.0511452, -0.00551886, 0.00977607, -0.00125981, 0.00171508, 0.00880977, 0.0488653, -0.044224, 
0.038, -0.00023149, -2.77585e-05, 0.000136656, -0.000179643, 0.00568468, -0.000108326, -0.0111188, -0.000386517, -4.39388e-05, 0.0115773, -0.0539173, -0.00581951, 0.0103009, -0.00132606, 0.0018018, 0.00927913, 0.0515242, -0.0465687, 
0.039, -0.000243424, -2.91582e-05, 0.000143531, -0.000188937, 0.00598442, -0.000113886, -0.0116987, -0.000406579, -4.58407e-05, 0.0121766, -0.0567601, -0.00612795, 0.0108385, -0.00139384, 0.00189021, 0.00975952, 0.054252, -0.0489698, 
0.04, -0.000255625, -3.05873e-05, 0.000150542, -0.000198449, 0.0062916, -0.000119567, -0.0122924, -0.000427119, -4.77445e-05, 0.0127895, -0.0596732, -0.00644417, 0.0113888, -0.00146315, 0.00198026, 0.0102508, 0.0570485, -0.0514268, 
0.041, -0.00026809, -3.20454e-05, 0.000157686, -0.000208177, 0.00660618, -0.000125367, -0.0128996, -0.000448134, -4.96462e-05, 0.013416, -0.0626563, -0.00676812, 0.0119518, -0.00153397, 0.0020719, 0.0107529, 0.0599134, -0.0539393, 
0.042, -0.000280816, -3.35319e-05, 0.000164961, -0.00021812, 0.00692814, -0.000131285, -0.0135203, -0.000469621, -5.15416e-05, 0.0140558, -0.0657093, -0.0070998, 0.0125273, -0.00160627, 0.00216511, 0.0112657, 0.0628466, -0.0565068, 
0.043, -0.000293798, -3.50464e-05, 0.000172363, -0.000228275, 0.00725744, -0.000137319, -0.0141544, -0.000491577, -5.34263e-05, 0.0147088, -0.0688317, -0.00743918, 0.0131153, -0.00168005, 0.00225982, 0.0117889, 0.0658479, -0.0591289, 
0.044, -0.000307035, -3.65882e-05, 0.000179888, -0.000238641, 0.00759406, -0.000143467, -0.0148018, -0.000513998, -5.5296e-05, 0.0153748, -0.0720234, -0.00778622, 0.0137156, -0.00175528, 0.00235601, 0.0123226, 0.068917, -0.061805, 
0.045, -0.000320521, -3.81569e-05, 0.000187533, -0.000249216, 0.00793798, -0.000149727, -0.0154623, -0.000536881, -5.71459e-05, 0.0160537, -0.0752838, -0.0081409, 0.0143282, -0.00183194, 0.00245362, 0.0128665, 0.0720538, -0.0645347, 
0.046, -0.000334254, -3.97519e-05, 0.000195296, -0.000259997, 0.00828915, -0.000156098, -0.0161359, -0.000560223, -5.89712e-05, 0.0167453, -0.0786128, -0.0085032, 0.0149529, -0.00191002, 0.00255261, 0.0134205, 0.075258, -0.0673175, 
0.047, -0.00034823, -4.13725e-05, 0.000203172, -0.000270983, 0.00864755, -0.000162577, -0.0168224, -0.000584019, -6.07671e-05, 0.0174494, -0.08201, -0.00887309, 0.0155896, -0.00198949, 0.00265294, 0.0139844, 0.0785294, -0.0701528, 
0.048, -0.000362444, -4.30182e-05, 0.000211159, -0.000282171, 0.00901315, -0.000169164, -0.0175217, -0.000608267, -6.25283e-05, 0.0181658, -0.0854751, -0.00925052, 0.0162382, -0.00207034, 0.00275455, 0.0145581, 0.0818677, -0.07304, 
0.049, -0.000376894, -4.46884e-05, 0.000219252, -0.000293559, 0.00938592, -0.000175856, -0.0182337, -0.000632961, -6.42495e-05, 0.0188944, -0.0890077, -0.00963548, 0.0168986, -0.00215254, 0.00285742, 0.0151414, 0.0852727, -0.0759787, 
0.05, -0.000391575, -4.63825e-05, 0.000227449, -0.000305145, 0.00976581, -0.000182651, -0.0189582, -0.000658099, -6.59253e-05, 0.019635, -0.0926074, -0.0100279, 0.0175708, -0.00223607, 0.00296148, 0.0157342, 0.0887442, -0.0789683, 
0.051, -0.000406483, -4.80998e-05, 0.000235745, -0.000316925, 0.0101528, -0.000189547, -0.0196952, -0.000683676, -6.755e-05, 0.0203873, -0.0962738, -0.0104278, 0.0182545, -0.00232091, 0.0030667, 0.0163362, 0.0922819, -0.0820082, 
0.052, -0.000421615, -4.98397e-05, 0.000244137, -0.000328898, 0.0105469, -0.000196543, -0.0204445, -0.000709689, -6.91177e-05, 0.0211512, -0.100007, -0.0108351, 0.0189496, -0.00240704, 0.00317304, 0.0169474, 0.0958854, -0.0850977, 
0.053, -0.000436966, -5.16016e-05, 0.000252621, -0.000341061, 0.010948, -0.000203637, -0.0212059, -0.000736132, -7.06223e-05, 0.0219265, -0.103806, -0.0112498, 0.0196561, -0.00249443, 0.00328043, 0.0175675, 0.0995546, -0.0882364, 
0.054, -0.000452531, -5.33846e-05, 0.000261195, -0.000353412, 0.011356, -0.000210827, -0.0219794, -0.000763001, -7.20578e-05, 0.022713, -0.10767, -0.0116718, 0.0203738, -0.00258306, 0.00338885, 0.0181964, 0.103289, -0.0914235, 
0.055, -0.000468308, -5.51882e-05, 0.000269853, -0.000365946, 0.0117711, -0.00021811, -0.0227648, -0.000790293, -7.34175e-05, 0.0235105, -0.1116, -0.0121012, 0.0211025, -0.00267291, 0.00349825, 0.0188339, 0.107089, -0.0946584, 
0.056, -0.000484291, -5.70117e-05, 0.000278592, -0.000378663, 0.0121931, -0.000225486, -0.0235619, -0.000818002, -7.46949e-05, 0.0243187, -0.115594, -0.0125377, 0.0218422, -0.00276394, 0.00360858, 0.0194797, 0.110953, -0.0979406, 
0.057, -0.000500475, -5.88544e-05, 0.000287409, -0.000391558, 0.0126219, -0.000232952, -0.0243706, -0.000846123, -7.58832e-05, 0.0251374, -0.119653, -0.0129815, 0.0225928, -0.00285614, 0.00371979, 0.0201337, 0.114882, -0.101269, 
0.058, -0.000516857, -6.07154e-05, 0.0002963, -0.000404628, 0.0130576, -0.000240506, -0.0251908, -0.000874653, -7.69752e-05, 0.0259665, -0.123775, -0.0134325, 0.023354, -0.00294948, 0.00383185, 0.0207957, 0.118874, -0.104644, 
0.059, -0.000533433, -6.25941e-05, 0.00030526, -0.000417871, 0.0135002, -0.000248146, -0.0260223, -0.000903586, -7.79639e-05, 0.0268057, -0.127961, -0.0138906, 0.0241258, -0.00304394, 0.00394471, 0.0214654, 0.122931, -0.108064, 
0.06, -0.000550196, -6.44898e-05, 0.000314287, -0.000431283, 0.0139494, -0.000255871, -0.026865, -0.000932916, -7.88417e-05, 0.0276547, -0.13221, -0.0143557, 0.0249079, -0.00313947, 0.00405832, 0.0221428, 0.127051, -0.111528, 
0.061, -0.000567144, -6.64015e-05, 0.000323376, -0.000444862, 0.0144055, -0.000263678, -0.0277188, -0.000962639, -7.96009e-05, 0.0285134, -0.136521, -0.0148279, 0.0257004, -0.00323607, 0.00417265, 0.0228274, 0.131234, -0.115036, 
0.062, -0.00058427, -6.83287e-05, 0.000332523, -0.000458602, 0.0148682, -0.000271566, -0.0285834, -0.00099275, -8.02337e-05, 0.0293815, -0.140895, -0.015307, 0.026503, -0.0033337, 0.00428765, 0.0235192, 0.135479, -0.118587, 
0.063, -0.000601571, -7.02704e-05, 0.000341725, -0.000472502, 0.0153376, -0.000279533, -0.0294587, -0.00102324, -8.07319e-05, 0.0302587, -0.145329, -0.0157931, 0.0273156, -0.00343232, 0.00440328, 0.024218, 0.139787, -0.12218, 
0.064, -0.000619042, -7.22259e-05, 0.000350977, -0.000486557, 0.0158136, -0.000287576, -0.0303446, -0.00105411, -8.10873e-05, 0.0311448, -0.149825, -0.016286, 0.0281381, -0.00353192, 0.0045195, 0.0249234, 0.144157, -0.125815, 
0.065, -0.000636677, -7.41944e-05, 0.000360276, -0.000500764, 0.0162961, -0.000295694, -0.0312408, -0.00108535, -8.12911e-05, 0.0320396, -0.154382, -0.0167857, 0.0289702, -0.00363246, 0.00463627, 0.0256352, 0.148588, -0.129491, 
0.066, -0.000654472, -7.61749e-05, 0.000369618, -0.000515118, 0.0167852, -0.000303885, -0.0321474, -0.00111696, -8.13348e-05, 0.0329428, -0.158998, -0.0172922, 0.0298119, -0.00373391, 0.00475355, 0.0263533, 0.153081, -0.133207, 
0.067, -0.000672422, -7.81668e-05, 0.000378999, -0.000529617, 0.0172808, -0.000312147, -0.033064, -0.00114893, -8.12092e-05, 0.0338541, -0.163673, -0.0178054, 0.0306631, -0.00383625, 0.0048713, 0.0270774, 0.157634, -0.136962, 
0.068, -0.000690521, -8.0169e-05, 0.000388415, -0.000544255, 0.0177828, -0.000320477, -0.0339905, -0.00118124, -8.0905e-05, 0.0347733, -0.168408, -0.0183251, 0.0315234, -0.00393943, 0.00498948, 0.0278071, 0.162247, -0.140755, 
0.069, -0.000708765, -8.21809e-05, 0.000397862, -0.000559029, 0.0182912, -0.000328875, -0.0349268, -0.00121391, -8.04128e-05, 0.0357001, -0.1732, -0.0188514, 0.0323929, -0.00404343, 0.00510806, 0.0285424, 0.16692, -0.144586, 
0.07, -0.000727149, -8.42014e-05, 0.000407337, -0.000573935, 0.018806, -0.000337338, -0.0358727, -0.00124692, -7.97229e-05, 0.0366343, -0.178051, -0.0193843, 0.0332713, -0.00414822, 0.005227, 0.0292829, 0.171653, -0.148454, 
0.071, -0.000745667, -8.62297e-05, 0.000416835, -0.000588968, 0.0193271, -0.000345864, -0.0368279, -0.00128026, -7.88251e-05, 0.0375755, -0.182958, -0.0199235, 0.0341585, -0.00425375, 0.00534626, 0.0300283, 0.176444, -0.152358, 
0.072, -0.000764315, -8.82649e-05, 0.000426353, -0.000604124, 0.0198545, -0.000354451, -0.0377924, -0.00131393, -7.77094e-05, 0.0385235, -0.187922, -0.0204691, 0.0350543, -0.00436001, 0.00546582, 0.0307784, 0.181294, -0.156297, 
0.073, -0.000783086, -9.03061e-05, 0.000435886, -0.000619399, 0.0203881, -0.000363097, -0.038766, -0.00134792, -7.63652e-05, 0.039478, -0.192942, -0.021021, 0.0359586, -0.00446695, 0.00558563, 0.031533, 0.186201, -0.16027, 
0.074, -0.000801975, -9.23523e-05, 0.000445431, -0.000634787, 0.0209279, -0.0003718, -0.0397485, -0.00138223, -7.47817e-05, 0.0404386, -0.198017, -0.021579, 0.0368712, -0.00457454, 0.00570567, 0.0322918, 0.191166, -0.164277, 
0.075, -0.000820978, -9.44027e-05, 0.000454985, -0.000650284, 0.0214738, -0.000380559, -0.0407397, -0.00141685, -7.29481e-05, 0.0414052, -0.203146, -0.0221432, 0.0377919, -0.00468275, 0.0058259, 0.0330544, 0.196188, -0.168316, 
0.076, -0.000840089, -9.64562e-05, 0.000464543, -0.000665885, 0.0220258, -0.000389371, -0.0417395, -0.00145177, -7.0853e-05, 0.0423775, -0.20833, -0.0227135, 0.0387207, -0.00479154, 0.00594631, 0.0338206, 0.201266, -0.172387, 
0.077, -0.000859302, -9.85121e-05, 0.000474102, -0.000681586, 0.0225839, -0.000398234, -0.0427476, -0.00148698, -6.84849e-05, 0.043355, -0.213566, -0.0232897, 0.0396572, -0.00490087, 0.00606685, 0.0345901, 0.2064, -0.176489, 
0.078, -0.000878612, -0.000100569, 0.000483658, -0.00069738, 0.0231479, -0.000407147, -0.0437638, -0.00152248, -6.58321e-05, 0.0443375, -0.218856, -0.0238718, 0.0406013, -0.00501071, 0.0061875, 0.0353627, 0.21159, -0.18062, 
0.079, -0.000898013, -0.000102627, 0.000493207, -0.000713264, 0.0237179, -0.000416107, -0.0447881, -0.00155826, -6.28826e-05, 0.0453248, -0.224197, -0.0244597, 0.041553, -0.00512102, 0.00630825, 0.036138, 0.216834, -0.18478, 
0.08, -0.0009175, -0.000104683, 0.000502746, -0.000729231, 0.0242938, -0.000425112, -0.0458202, -0.00159431, -5.96241e-05, 0.0463164, -0.22959, -0.0250533, 0.0425119, -0.00523176, 0.00642905, 0.0369158, 0.222132, -0.188969, 
0.081, -0.000937067, -0.000106739, 0.000512271, -0.000745277, 0.0248755, -0.000434161, -0.0468599, -0.00163063, -5.60441e-05, 0.0473121, -0.235033, -0.0256525, 0.0434779, -0.0053429, 0.0065499, 0.0376957, 0.227484, -0.193184, 
0.082, -0.000956709, -0.000108791, 0.000521778, -0.000761396, 0.0254631, -0.000443251, -0.047907, -0.00166721, -5.21296e-05, 0.0483115, -0.240525, -0.0262573, 0.0444509, -0.0054544, 0.00667078, 0.0384774, 0.232889, -0.197425, 
0.083, -0.00097642, -0.00011084, 0.000531265, -0.000777582, 0.0260564, -0.00045238, -0.0489614, -0.00170403, -4.78677e-05, 0.0493144, -0.246067, -0.0268675, 0.0454307, -0.00556622, 0.00679165, 0.0392607, 0.238346, -0.201692, 
0.084, -0.000996194, -0.000112884, 0.000540727, -0.000793829, 0.0266554, -0.000461546, -0.0500229, -0.0017411, -4.32451e-05, 0.0503203, -0.251657, -0.027483, 0.0464171, -0.00567832, 0.00691251, 0.0400451, 0.243855, -0.205982, 
0.085, -0.00101603, -0.000114923, 0.000550162, -0.000810133, 0.02726, -0.000470748, -0.0510912, -0.00177841, -3.8248e-05, 0.051329, -0.257295, -0.0281038, 0.0474099, -0.00579066, 0.00703335, 0.0408305, 0.249415, -0.210296, 
0.086, -0.00103591, -0.000116955, 0.000559565, -0.000826487, 0.0278703, -0.000479982, -0.0521663, -0.00181594, -3.28626e-05, 0.0523402, -0.262979, -0.0287297, 0.048409, -0.00590321, 0.00715414, 0.0416165, 0.255025, -0.214632, 
0.087, -0.00105584, -0.00011898, 0.000568934, -0.000842884, 0.0284861, -0.000489248, -0.0532478, -0.00185369, -2.70748e-05, 0.0533534, -0.26871, -0.0293607, 0.0494141, -0.00601592, 0.00727488, 0.0424028, 0.260685, -0.21899, 
0.088, -0.00107581, -0.000120995, 0.000578265, -0.00085932, 0.0291075, -0.000498542, -0.0543356, -0.00189165, -2.08701e-05, 0.0543684, -0.274485, -0.0299966, 0.0504252, -0.00612875, 0.00739555, 0.043189, 0.266395, -0.223367, 
0.089, -0.00109581, -0.000123001, 0.000587555, -0.000875789, 0.0297343, -0.000507863, -0.0554295, -0.00192981, -1.42339e-05, 0.0553847, -0.280305, -0.0306373, 0.0514419, -0.00624166, 0.00751615, 0.0439748, 0.272153, -0.227764, 
0.09, -0.00111585, -0.000124997, 0.000596801, -0.000892283, 0.0303665, -0.000517209, -0.0565293, -0.00196817, -7.15115e-06, 0.0564021, -0.286169, -0.0312828, 0.0524642, -0.00635461, 0.00763668, 0.0447599, 0.277958, -0.232178, 
0.091, -0.0011359, -0.00012698, 0.000606, -0.000908796, 0.031004, -0.000526577, -0.0576348, -0.00200671, 3.9336e-07, 0.0574202, -0.292075, -0.0319329, 0.0534918, -0.00646757, 0.00775712, 0.045544, 0.283811, -0.236611, 
0.092, -0.00115598, -0.000128951, 0.000615149, -0.000925323, 0.0316469, -0.000535965, -0.0587458, -0.00204544, 8.41513e-06, 0.0584387, -0.298023, -0.0325874, 0.0545246, -0.00658048, 0.00787748, 0.0463267, 0.28971, -0.241059, 
0.093, -0.00117606, -0.000130908, 0.000624245, -0.000941856, 0.032295, -0.000545371, -0.0598621, -0.00208433, 1.693e-05, 0.0594571, -0.304012, -0.0332464, 0.0555624, -0.00669332, 0.00799775, 0.0471077, 0.295655, -0.245522, 
0.094, -0.00119615, -0.000132851, 0.000633286, -0.00095839, 0.0329483, -0.000554793, -0.0609836, -0.00212338, 2.59539e-05, 0.0604751, -0.310041, -0.0339096, 0.056605, -0.00680603, 0.00811794, 0.0478867, 0.301644, -0.25, 
0.095, -0.00121624, -0.000134777, 0.000642268, -0.000974918, 0.0336068, -0.000564228, -0.0621099, -0.00216259, 3.55032e-05, 0.0614924, -0.316109, -0.034577, 0.0576522, -0.00691858, 0.00823806, 0.0486632, 0.307678, -0.25449, 
0.096, -0.00123633, -0.000136686, 0.000651188, -0.000991433, 0.0342703, -0.000573674, -0.063241, -0.00220194, 4.55946e-05, 0.0625085, -0.322216, -0.0352483, 0.0587038, -0.00703092, 0.0083581, 0.0494371, 0.313755, -0.258993, 
0.097, -0.0012564, -0.000138578, 0.000660045, -0.00100793, 0.0349389, -0.000583128, -0.0643766, -0.00224143, 5.62448e-05, 0.0635232, -0.32836, -0.0359236, 0.0597597, -0.00714301, 0.00847808, 0.0502078, 0.319875, -0.263507, 
0.098, -0.00127645, -0.000140451, 0.000668835, -0.0010244, 0.0356126, -0.000592589, -0.0655165, -0.00228105, 6.7471e-05, 0.064536, -0.334541, -0.0366026, 0.0608197, -0.00725481, 0.008598, 0.0509752, 0.326037, -0.26803, 
0.099, -0.00129648, -0.000142303, 0.000677557, -0.00104083, 0.0362911, -0.000602054, -0.0666606, -0.00232078, 7.92907e-05, 0.0655466, -0.340757, -0.0372853, 0.0618836, -0.00736628, 0.00871789, 0.0517388, 0.33224, -0.272563, 
0.1, -0.00131648, -0.000144135, 0.000686207, -0.00105723, 0.0369746, -0.00061152, -0.0678085, -0.00236062, 9.17215e-05, 0.0665545, -0.347008, -0.0379715, 0.0629511, -0.00747738, 0.00883775, 0.0524983, 0.338483, -0.277104, 
0.101, -0.00133645, -0.000145944, 0.000694784, -0.00107358, 0.0376629, -0.000620986, -0.0689602, -0.00240057, 0.000104781, 0.0675595, -0.353293, -0.0386611, 0.0640222, -0.00758806, 0.0089576, 0.0532534, 0.344765, -0.281651, 
