-2.999000e+00, 1.109878e-03, 1.109878e-03
-2.958000e+00, 1.140797e-03, 1.140813e-03
-2.917000e+00, 1.173025e-03, 1.173059e-03
-2.876000e+00, 1.206637e-03, 1.206691e-03
-2.835000e+00, 1.241714e-03, 1.241789e-03
-2.794000e+00, 1.278341e-03, 1.278441e-03
-2.753000e+00, 1.316612e-03, 1.316740e-03
-2.712000e+00, 1.356626e-03, 1.356784e-03
-2.671000e+00, 1.398491e-03, 1.398683e-03
-2.630000e+00, 1.442322e-03, 1.442552e-03
-2.589000e+00, 1.488244e-03, 1.488516e-03
-2.548000e+00, 1.536393e-03, 1.536712e-03
-2.507000e+00, 1.586915e-03, 1.587285e-03
-2.466000e+00, 1.639967e-03, 1.640396e-03
-2.425000e+00, 1.695722e-03, 1.696216e-03
-2.384000e+00, 1.754366e-03, 1.754932e-03
-2.343000e+00, 1.816102e-03, 1.816750e-03
-2.302000e+00, 1.881151e-03, 1.881889e-03
-2.261000e+00, 1.949754e-03, 1.950594e-03
-2.220000e+00, 2.022175e-03, 2.023128e-03
-2.179000e+00, 2.098701e-03, 2.099782e-03
-2.138000e+00, 2.179649e-03, 2.180872e-03
-2.097000e+00, 2.265365e-03, 2.266749e-03
-2.056000e+00, 2.356230e-03, 2.357796e-03
-2.015000e+00, 2.452665e-03, 2.454436e-03
-1.974000e+00, 2.555134e-03, 2.557136e-03
-1.933000e+00, 2.664150e-03, 2.666414e-03
-1.892000e+00, 2.780282e-03, 2.782842e-03
-1.851000e+00, 2.904162e-03, 2.907058e-03
-1.810000e+00, 3.036492e-03, 3.039771e-03
-1.769000e+00, 3.178059e-03, 3.181775e-03
-1.728000e+00, 3.329740e-03, 3.333955e-03
-1.687000e+00, 3.492519e-03, 3.497306e-03
-1.646000e+00, 3.667505e-03, 3.672948e-03
-1.605000e+00, 3.855944e-03, 3.862143e-03
-1.564000e+00, 4.059250e-03, 4.066322e-03
-1.523000e+00, 4.279023e-03, 4.287106e-03
-1.482000e+00, 4.517085e-03, 4.526343e-03
-1.441000e+00, 4.775518e-03, 4.786145e-03
-1.400000e+00, 5.056705e-03, 5.068935e-03
-1.359000e+00, 5.363389e-03, 5.377501e-03
-1.318000e+00, 5.698736e-03, 5.715066e-03
-1.277000e+00, 6.066417e-03, 6.085375e-03
-1.236000e+00, 6.470709e-03, 6.492794e-03
-1.195000e+00, 6.916616e-03, 6.942439e-03
-1.154000e+00, 7.410022e-03, 7.440338e-03
-1.113000e+00, 7.957884e-03, 7.993631e-03
-1.072000e+00, 8.568474e-03, 8.610824e-03
-1.031000e+00, 9.251683e-03, 9.302118e-03
-9.900000e-01, 1.001942e-02, 1.007982e-02
-9.490000e-01, 1.088613e-02, 1.095890e-02
-9.080000e-01, 1.186942e-02, 1.195770e-02
-8.670000e-01, 1.299100e-02, 1.309888e-02
-8.260000e-01, 1.427781e-02, 1.441070e-02
-7.850000e-01, 1.576360e-02, 1.592874e-02
-7.440000e-01, 1.749108e-02, 1.769833e-02
-7.030000e-01, 1.951491e-02, 1.977786e-02
-6.620000e-01, 2.190588e-02, 2.224353e-02
-6.210000e-01, 2.475680e-02, 2.519628e-02
-5.800000e-01, 2.819112e-02, 2.877193e-02
-5.390000e-01, 3.237560e-02, 3.315650e-02
-4.980000e-01, 3.753921e-02, 3.860989e-02
-4.570000e-01, 4.400209e-02, 4.550336e-02
-4.160000e-01, 5.222054e-02, 5.438063e-02
-3.750000e-01, 6.285818e-02, 6.606067e-02
-3.340000e-01, 7.689978e-02, 8.181632e-02
-2.930000e-01, 9.583360e-02, 1.036957e-01
-2.520000e-01, 1.219349e-01, 1.351187e-01
-2.110000e-01, 1.586618e-01, 1.820035e-01
-1.700000e-01, 2.110056e-01, 2.548355e-01
-1.290000e-01, 2.848970e-01, 3.717472e-01
-8.800000e-02, 3.824805e-01, 5.580046e-01
-4.700000e-02, 4.873049e-01, 8.127438e-01
-6.000000e-03, 5.484641e-01, 9.951239e-01
3.500000e-02, 5.180962e-01, 8.963786e-01
7.600000e-02, 4.210047e-01, 6.400000e-01
1.170000e-01, 3.164817e-01, 4.263302e-01
1.580000e-01, 2.334678e-01, 2.886086e-01
1.990000e-01, 1.740624e-01, 2.032355e-01
2.400000e-01, 1.325457e-01, 1.489847e-01
2.810000e-01, 1.032918e-01, 1.131222e-01
3.220000e-01, 8.227076e-02, 8.846348e-02
3.630000e-01, 6.682082e-02, 7.089986e-02
4.040000e-01, 5.521079e-02, 5.800161e-02
4.450000e-01, 4.630508e-02, 4.827746e-02
4.860000e-01, 3.934554e-02, 4.077888e-02
5.270000e-01, 3.381559e-02, 3.488259e-02
5.680000e-01, 2.935580e-02, 3.016691e-02
6.090000e-01, 2.571103e-02, 2.633908e-02
6.500000e-01, 2.269679e-02, 2.319104e-02
6.910000e-01, 2.017730e-02, 2.057190e-02
7.320000e-01, 1.805104e-02, 1.837016e-02
7.730000e-01, 1.624100e-02, 1.650209e-02
8.140000e-01, 1.468798e-02, 1.490382e-02
8.550000e-01, 1.334588e-02, 1.352602e-02
8.960000e-01, 1.217844e-02, 1.233008e-02
9.370000e-01, 1.115681e-02, 1.128546e-02
9.780000e-01, 1.025782e-02, 1.036775e-02
