-2.990000e+00, 1.109878e-03, 1.109878e-03
-2.960000e+00, 1.132387e-03, 1.132387e-03
-2.930000e+00, 1.155588e-03, 1.155588e-03
-2.900000e+00, 1.179510e-03, 1.179510e-03
-2.870000e+00, 1.204181e-03, 1.204181e-03
-2.840000e+00, 1.229634e-03, 1.229634e-03
-2.810000e+00, 1.255903e-03, 1.255903e-03
-2.780000e+00, 1.283022e-03, 1.283022e-03
-2.750000e+00, 1.311028e-03, 1.311028e-03
-2.720000e+00, 1.339962e-03, 1.339962e-03
-2.690000e+00, 1.369863e-03, 1.369863e-03
-2.660000e+00, 1.400776e-03, 1.400776e-03
-2.630000e+00, 1.432747e-03, 1.432747e-03
-2.600000e+00, 1.465824e-03, 1.465824e-03
-2.570000e+00, 1.500060e-03, 1.500060e-03
-2.540000e+00, 1.535509e-03, 1.535509e-03
-2.510000e+00, 1.572228e-03, 1.572228e-03
-2.480000e+00, 1.610280e-03, 1.610280e-03
-2.450000e+00, 1.649729e-03, 1.649729e-03
-2.420000e+00, 1.690646e-03, 1.690646e-03
-2.390000e+00, 1.733102e-03, 1.733102e-03
-2.360000e+00, 1.777177e-03, 1.777177e-03
-2.330000e+00, 1.822955e-03, 1.822955e-03
-2.300000e+00, 1.870522e-03, 1.870522e-03
-2.270000e+00, 1.919975e-03, 1.919975e-03
-2.240000e+00, 1.971414e-03, 1.971414e-03
-2.210000e+00, 2.024947e-03, 2.024947e-03
-2.180000e+00, 2.080689e-03, 2.080689e-03
-2.150000e+00, 2.138763e-03, 2.138763e-03
-2.120000e+00, 2.199301e-03, 2.199301e-03
-2.090000e+00, 2.262443e-03, 2.262443e-03
-2.060000e+00, 2.328343e-03, 2.328343e-03
-2.030000e+00, 2.397162e-03, 2.397162e-03
-2.000000e+00, 2.469075e-03, 2.469075e-03
-1.970000e+00, 2.544270e-03, 2.544270e-03
-1.940000e+00, 2.622951e-03, 2.622951e-03
-1.910000e+00, 2.705335e-03, 2.705335e-03
-1.880000e+00, 2.791659e-03, 2.791659e-03
-1.850000e+00, 2.882177e-03, 2.882177e-03
-1.820000e+00, 2.977165e-03, 2.977165e-03
-1.790000e+00, 3.076923e-03, 3.076923e-03
-1.760000e+00, 3.181775e-03, 3.181775e-03
-1.730000e+00, 3.292073e-03, 3.292073e-03
-1.700000e+00, 3.408200e-03, 3.408200e-03
-1.670000e+00, 3.530575e-03, 3.530575e-03
-1.640000e+00, 3.659652e-03, 3.659652e-03
-1.610000e+00, 3.795931e-03, 3.795931e-03
-1.580000e+00, 3.939955e-03, 3.939955e-03
-1.550000e+00, 4.092323e-03, 4.092323e-03
-1.520000e+00, 4.253690e-03, 4.253690e-03
