-2.999990e+00, 1.109878e-03, 1.109878e-03
-2.979990e+00, 1.124809e-03, 1.124809e-03
-2.959990e+00, 1.140043e-03, 1.140043e-03
-2.939990e+00, 1.155588e-03, 1.155588e-03
-2.919990e+00, 1.171454e-03, 1.171454e-03
-2.899990e+00, 1.187648e-03, 1.187648e-03
-2.879990e+00, 1.204181e-03, 1.204181e-03
-2.859990e+00, 1.221061e-03, 1.221061e-03
-2.839990e+00, 1.238298e-03, 1.238298e-03
-2.819990e+00, 1.255903e-03, 1.255903e-03
-2.799990e+00, 1.273885e-03, 1.273885e-03
-2.779990e+00, 1.292257e-03, 1.292257e-03
-2.759990e+00, 1.311028e-03, 1.311028e-03
-2.739990e+00, 1.330212e-03, 1.330212e-03
-2.719990e+00, 1.349819e-03, 1.349819e-03
-2.699990e+00, 1.369863e-03, 1.369863e-03
-2.679990e+00, 1.390356e-03, 1.390356e-03
-2.659990e+00, 1.411313e-03, 1.411313e-03
-2.639990e+00, 1.432747e-03, 1.432747e-03
-2.619990e+00, 1.454672e-03, 1.454672e-03
-2.599990e+00, 1.477105e-03, 1.477105e-03
-2.579990e+00, 1.500060e-03, 1.500060e-03
-2.559990e+00, 1.523554e-03, 1.523554e-03
-2.539990e+00, 1.547604e-03, 1.547604e-03
-2.519990e+00, 1.572228e-03, 1.572228e-03
-2.499990e+00, 1.597444e-03, 1.597444e-03
-2.479990e+00, 1.623271e-03, 1.623271e-03
-2.459990e+00, 1.649729e-03, 1.649729e-03
-2.439990e+00, 1.676839e-03, 1.676839e-03
-2.419990e+00, 1.704623e-03, 1.704623e-03
-2.399990e+00, 1.733102e-03, 1.733102e-03
-2.379990e+00, 1.762301e-03, 1.762301e-03
-2.359990e+00, 1.792243e-03, 1.792243e-03
-2.339990e+00, 1.822955e-03, 1.822955e-03
-2.319990e+00, 1.854462e-03, 1.854462e-03
-2.299990e+00, 1.886792e-03, 1.886792e-03
-2.279990e+00, 1.919975e-03, 1.919975e-03
-2.259990e+00, 1.954041e-03, 1.954041e-03
-2.239990e+00, 1.989021e-03, 1.989021e-03
-2.219990e+00, 2.024947e-03, 2.024947e-03
-2.199990e+00, 2.061856e-03, 2.061856e-03
-2.179990e+00, 2.099782e-03, 2.099782e-03
-2.159990e+00, 2.138763e-03, 2.138763e-03
-2.139990e+00, 2.178839e-03, 2.178839e-03
-2.119990e+00, 2.220052e-03, 2.220052e-03
-2.099990e+00, 2.262443e-03, 2.262443e-03
-2.079990e+00, 2.306060e-03, 2.306060e-03
-2.059990e+00, 2.350950e-03, 2.350950e-03
-2.039990e+00, 2.397162e-03, 2.397162e-03
-2.019990e+00, 2.444749e-03, 2.444749e-03
-1.999990e+00, 2.493766e-03, 2.493766e-03
-1.979990e+00, 2.544270e-03, 2.544270e-03
-1.959990e+00, 2.596324e-03, 2.596324e-03
-1.939990e+00, 2.649989e-03, 2.649989e-03
-1.919990e+00, 2.705335e-03, 2.705335e-03
-1.899990e+00, 2.762431e-03, 2.762431e-03
-1.879990e+00, 2.821352e-03, 2.821352e-03
-1.859990e+00, 2.882177e-03, 2.882177e-03
-1.839990e+00, 2.944988e-03, 2.944988e-03
-1.819990e+00, 3.009872e-03, 3.009872e-03
-1.799990e+00, 3.076923e-03, 3.076923e-03
-1.779990e+00, 3.146237e-03, 3.146237e-03
-1.759990e+00, 3.217917e-03, 3.217917e-03
-1.739990e+00, 3.292073e-03, 3.292073e-03
-1.719990e+00, 3.368818e-03, 3.368818e-03
-1.699990e+00, 3.448276e-03, 3.448276e-03
-1.679990e+00, 3.530575e-03, 3.530575e-03
-1.659990e+00, 3.615852e-03, 3.615852e-03
-1.639990e+00, 3.704252e-03, 3.704252e-03
-1.619990e+00, 3.795931e-03, 3.795931e-03
-1.599990e+00, 3.891051e-03, 3.891051e-03
-1.579990e+00, 3.989786e-03, 3.989786e-03
-1.559990e+00, 4.092323e-03, 4.092323e-03
-1.539990e+00, 4.198858e-03, 4.198858e-03
-1.519990e+00, 4.309602e-03, 4.309602e-03
-1.499990e+00, 4.424779e-03, 4.424779e-03
-1.479990e+00, 4.544628e-03, 4.544628e-03
-1.459990e+00, 4.669406e-03, 4.669406e-03
-1.439990e+00, 4.799386e-03, 4.799386e-03
-1.419990e+00, 4.934860e-03, 4.934860e-03
-1.399990e+00, 5.076142e-03, 5.076142e-03
-1.379990e+00, 5.223569e-03, 5.223569e-03
-1.359990e+00, 5.377501e-03, 5.377501e-03
-1.339990e+00, 5.538325e-03, 5.538325e-03
-1.319990e+00, 5.706460e-03, 5.706460e-03
-1.299990e+00, 5.882353e-03, 5.882353e-03
-1.279990e+00, 6.066489e-03, 6.066489e-03
-1.259990e+00, 6.259389e-03, 6.259389e-03
-1.239990e+00, 6.461618e-03, 6.461618e-03
-1.219990e+00, 6.673785e-03, 6.673785e-03
-1.199990e+00, 6.896552e-03, 6.896552e-03
-1.179990e+00, 7.130633e-03, 7.130633e-03
-1.159990e+00, 7.376807e-03, 7.376807e-03
-1.139990e+00, 7.635919e-03, 7.635919e-03
-1.119990e+00, 7.908890e-03, 7.908890e-03
-1.099990e+00, 8.196721e-03, 8.196721e-03
-1.079990e+00, 8.500510e-03, 8.500510e-03
-1.059990e+00, 8.821454e-03, 8.821454e-03
-1.039990e+00, 9.160865e-03, 9.160865e-03
-1.019990e+00, 9.520183e-03, 9.520183e-03
-9.999900e-01, 9.900990e-03, 9.900990e-03
-9.799900e-01, 1.030503e-02, 1.030503e-02
-9.599900e-01, 1.073422e-02, 1.073422e-02
-9.399900e-01, 1.119069e-02, 1.119069e-02
-9.199900e-01, 1.167679e-02, 1.167679e-02
-8.999900e-01, 1.219512e-02, 1.219512e-02
-8.799900e-01, 1.274860e-02, 1.274860e-02
-8.599900e-01, 1.334045e-02, 1.334045e-02
-8.399900e-01, 1.397429e-02, 1.397429e-02
-8.199900e-01, 1.465416e-02, 1.465416e-02
-7.999900e-01, 1.538462e-02, 1.538462e-02
-7.799900e-01, 1.617076e-02, 1.617076e-02
-7.599900e-01, 1.701838e-02, 1.701838e-02
-7.399900e-01, 1.793400e-02, 1.793400e-02
-7.199900e-01, 1.892506e-02, 1.892506e-02
-6.999900e-01, 2.000000e-02, 2.000000e-02
-6.799900e-01, 2.116850e-02, 2.116850e-02
-6.599900e-01, 2.244165e-02, 2.244165e-02
-6.399900e-01, 2.383222e-02, 2.383222e-02
-6.199900e-01, 2.535497e-02, 2.535497e-02
-5.999900e-01, 2.702703e-02, 2.702703e-02
-5.799900e-01, 2.886836e-02, 2.886836e-02
-5.599900e-01, 3.090235e-02, 3.090235e-02
-5.399900e-01, 3.315650e-02, 3.315650e-02
-5.199900e-01, 3.566334e-02, 3.566334e-02
-4.999900e-01, 3.846154e-02, 3.846154e-02
-4.799900e-01, 4.159734e-02, 4.159734e-02
-4.599900e-01, 4.512635e-02, 4.512635e-02
-4.399900e-01, 4.911591e-02, 4.911591e-02
-4.199900e-01, 5.364807e-02, 5.364807e-02
-3.999900e-01, 5.882353e-02, 5.882353e-02
-3.799900e-01, 6.476684e-02, 6.476684e-02
-3.599900e-01, 7.163324e-02, 7.163324e-02
-3.399900e-01, 7.961783e-02, 7.961783e-02
-3.199900e-01, 8.896797e-02, 8.896797e-02
-2.999900e-01, 1.000000e-01, 1.000000e-01
-2.799900e-01, 1.131222e-01, 1.131222e-01
-2.599900e-01, 1.288660e-01, 1.288660e-01
-2.399900e-01, 1.479290e-01, 1.479290e-01
-2.199900e-01, 1.712329e-01, 1.712329e-01
-1.999900e-01, 2.000000e-01, 2.000000e-01
-1.799900e-01, 2.358491e-01, 2.358491e-01
-1.599900e-01, 2.808989e-01, 2.808989e-01
-1.399900e-01, 3.378378e-01, 3.378378e-01
-1.199900e-01, 4.098361e-01, 4.098361e-01
-9.999000e-02, 5.000000e-01, 5.000000e-01
-7.999000e-02, 6.097561e-01, 6.097561e-01
-5.999000e-02, 7.352941e-01, 7.352941e-01
