4.31, -2.19888
4.32, -2.17331
4.33, -2.14576
4.34, -2.11618
4.35, -2.08455
4.36, -2.05082
4.37, -2.01496
4.38, -1.97692
4.39, -1.93666
4.4, -1.89415
4.41, -1.84936
4.42, -1.80223
4.43, -1.75275
4.44, -1.70088
4.45, -1.6466
4.46, -1.58989
4.47, -1.53073
4.48, -1.46912
4.49, -1.40506
4.5, -1.33856
4.51, -1.26964
4.52, -1.19833
4.53, -1.12468
4.54, -1.04875
4.55, -0.970608
4.56, -0.890337
4.57, -0.808042
4.58, -0.723841
4.59, -0.637867
4.6, -0.550269
4.61, -0.46121
4.62, -0.370869
4.63, -0.279437
4.64, -0.187116
4.65, -0.0941178
4.66, -0.000663829
4.67, 0.0930206
4.68, 0.186707
4.69, 0.280165
4.7, 0.373168
4.71, 0.465493
4.72, 0.556924
4.73, 0.647254
4.74, 0.736287
4.75, 0.823842
4.76, 0.90975
4.77, 0.993858
4.78, 1.07603
4.79, 1.15615
4.8, 1.23411
4.81, 1.30982
4.82, 1.38322
4.83, 1.45425
4.84, 1.52287
4.85, 1.58905
4.86, 1.65279
4.87, 1.71407
4.88, 1.77291
4.89, 1.82932
4.9, 1.88333
4.91, 1.93496
4.92, 1.98427
4.93, 2.03128
4.94, 2.07605
4.95, 2.11861
4.96, 2.15904
4.97, 2.19737
4.98, 2.23366
4.99, 2.26796
5, 2.30033
5.01, 2.33082
5.02, 2.35948
5.03, 2.38636
5.04, 2.41151
5.05, 2.43499
5.06, 2.45683
5.07, 2.47707
5.08, 2.49577
5.09, 2.51295
5.1, 2.52865
5.11, 2.54292
5.12, 2.55577
5.13, 2.56724
5.14, 2.57736
5.15, 2.58614
5.16, 2.59361
5.17, 2.59979
5.18, 2.60469
5.19, 2.60832
5.2, 2.6107
5.21, 2.61184
5.22, 2.61173
5.23, 2.61038
5.24, 2.60779
5.25, 2.60397
5.26, 2.59889
5.27, 2.59256
5.28, 2.58496
5.29, 2.57608
5.3, 2.5659
5.31, 2.55441
5.32, 2.54159
5.33, 2.52741
5.34, 2.51184
5.35, 2.49486
5.36, 2.47643
5.37, 2.45653
5.38, 2.43511
5.39, 2.41214
5.4, 2.38758
5.41, 2.36139
5.42, 2.33351
5.43, 2.30391
5.44, 2.27254
5.45, 2.23935
5.46, 2.20428
5.47, 2.16729
5.48, 2.12832
5.49, 2.08732
5.5, 2.04424
5.51, 1.99903
5.52, 1.95163
5.53, 1.90201
5.54, 1.85011
5.55, 1.79588
5.56, 1.73931
5.57, 1.68034
5.58, 1.61895
5.59, 1.55512
5.6, 1.48885
5.61, 1.42012
5.62, 1.34895
5.63, 1.27536
5.64, 1.19937
5.65, 1.12103
5.66, 1.04041
5.67, 0.957584
5.68, 0.87264
5.69, 0.78569
5.7, 0.696862
5.71, 0.606299
5.72, 0.514162
5.73, 0.420627
5.74, 0.325886
5.75, 0.230144
5.76, 0.133617
5.77, 0.03653
5.78, -0.0608835
5.79, -0.158387
5.8, -0.25574
5.81, -0.352707
5.82, -0.449054
5.83, -0.544554
5.84, -0.638988
5.85, -0.732153
5.86, -0.823854
5.87, -0.913917
5.88, -1.00218
5.89, -1.0885
5.9, -1.17275
5.91, -1.25484
5.92, -1.33466
5.93, -1.41214
5.94, -1.48725
5.95, -1.55993
5.96, -1.63017
5.97, -1.69796
5.98, -1.7633
5.99, -1.8262
6, -1.8867
6.01, -1.94483
6.02, -2.00062
6.03, -2.05414
6.04, -2.10542
6.05, -2.15453
6.06, -2.20153
6.07, -2.24648
6.08, -2.28946
6.09, -2.33052
6.1, -2.36973
6.11, -2.40717
6.12, -2.44289
6.13, -2.47697
6.14, -2.50948
6.15, -2.54047
6.16, -2.57001
6.17, -2.59817
6.18, -2.625
6.19, -2.65056
6.2, -2.67491
6.21, -2.6981
6.22, -2.72019
6.23, -2.74122
6.24, -2.76126
6.25, -2.78034
6.26, -2.7985
6.27, -2.8158
6.28, -2.83228
6.29, -2.84797
6.3, -2.86292
6.31, -2.87715
6.32, -2.89071
6.33, -2.90363
6.34, -2.91594
6.35, -2.92767
6.36, -2.93885
6.37, -2.94952
6.38, -2.95968
6.39, -2.96938
6.4, -2.97864
6.41, -2.98748
6.42, -2.99592
6.43, -3.00398
6.44, -3.01168
6.45, -3.01905
6.46, -3.02611
6.47, -3.03286
6.48, -3.03933
6.49, -3.04553
6.5, -3.05148
6.51, -3.0572
6.52, -3.0627
6.53, -3.06799
6.54, -3.07309
6.55, -3.078
6.56, -3.08275
6.57, -3.08734
6.58, -3.09179
6.59, -3.09611
6.6, -3.1003
6.61, -3.10439
6.62, -3.10837
6.63, -3.11226
6.64, -3.11606
6.65, -3.1198
6.66, -3.12347
6.67, -3.12709
6.68, -3.13067
6.69, -3.13421
6.7, -3.13772
6.71, -3.14122
6.72, -3.14471
6.73, -3.14819
6.74, -3.15168
6.75, -3.15519
6.76, -3.15873
6.77, -3.16229
6.78, -3.1659
6.79, -3.16956
6.8, -3.17328
6.81, -3.17707
6.82, -3.18093
6.83, -3.18489
6.84, -3.18894
6.85, -3.19309
6.86, -3.19736
6.87, -3.20176
6.88, -3.20629
6.89, -3.21098
6.9, -3.21582
6.91, -3.22083
6.92, -3.22602
6.93, -3.2314
6.94, -3.237
6.95, -3.24281
6.96, -3.24886
6.97, -3.25515
6.98, -3.26171
6.99, -3.26854
7, -3.27567
7.01, -3.28311
7.02, -3.29088
7.03, -3.29899
7.04, -3.30747
7.05, -3.31633
7.06, -3.3256
7.07, -3.33529
7.08, -3.34543
7.09, -3.35605
7.1, -3.36716
7.11, -3.37879
7.12, -3.39097
7.13, -3.40373
7.14, -3.41709
7.15, -3.43109
7.16, -3.44576
7.17, -3.46112
7.18, -3.47723
7.19, -3.4941
7.2, -3.51177
7.21, -3.5303
7.22, -3.54971
7.23, -3.57005
7.24, -3.59137
7.25, -3.6137
7.26, -3.6371
7.27, -3.66162
7.28, -3.6873
7.29, -3.7142
7.3, -3.74238
7.31, -3.77188
7.32, -3.80277
7.33, -3.8351
7.34, -3.86894
7.35, -3.90435
7.36, -3.94139
7.37, -3.98012
7.38, -4.02061
7.39, -4.06293
7.4, -4.10713
7.41, -4.15329
7.42, -4.20146
7.43, -4.25172
7.44, -4.30411
7.45, -4.3587
7.46, -4.41554
7.47, -4.47468
7.48, -4.53617
7.49, -4.60004
7.5, -4.66632
7.51, -4.73504
7.52, -4.80622
7.53, -4.87984
7.54, -4.9559
7.55, -5.03439
7.56, -5.11525
7.57, -5.19844
7.58, -5.28389
7.59, -5.3715
7.6, -5.46118
7.61, -5.55279
7.62, -5.64621
7.63, -5.74125
7.64, -5.83776
7.65, -5.93553
7.66, -6.03436
7.67, -6.13403
7.68, -6.2343
7.69, -6.33493
7.7, -6.43568
7.71, -6.53631
7.72, -6.63656
7.73, -6.7362
7.74, -6.83499
7.75, -6.93271
7.76, -7.02914
7.77, -7.12409
7.78, -7.21737
7.79, -7.30883
7.8, -7.39831
7.81, -7.4857
7.82, -7.57088
7.83, -7.65378
7.84, -7.73432
7.85, -7.81246
7.86, -7.88816
7.87, -7.96142
7.88, -8.03222
7.89, -8.10058
7.9, -8.16653
7.91, -8.2301
7.92, -8.29134
7.93, -8.3503
7.94, -8.40703
7.95, -8.46161
7.96, -8.5141
7.97, -8.56458
7.98, -8.61312
7.99, -8.6598
8, -8.70471
8.01, -8.74791
8.02, -8.7895
8.03, -8.82955
8.04, -8.86814
8.05, -8.90536
8.06, -8.94129
8.07, -8.976
8.08, -9.00956
8.09, -9.04207
8.1, -9.07358
8.11, -9.10418
8.12, -9.13393
8.13, -9.16291
8.14, -9.19119
8.15, -9.21884
8.16, -9.24591
8.17, -9.27249
8.18, -9.29862
8.19, -9.32439
8.2, -9.34985
8.21, -9.37506
8.22, -9.40008
8.23, -9.42499
8.24, -9.44984
8.25, -9.47468
8.26, -9.49959
8.27, -9.52462
8.28, -9.54983
8.29, -9.57529
8.3, -9.60105
8.31, -9.62718
8.32, -9.65374
8.33, -9.6808
8.34, -9.70841
8.35, -9.73664
8.36, -9.76556
8.37, -9.79523
8.38, -9.82572
8.39, -9.8571
8.4, -9.88943
8.41, -9.9228
8.42, -9.95726
8.43, -9.99289
8.44, -10.0298
8.45, -10.068
8.46, -10.1076
8.47, -10.1486
8.48, -10.1912
8.49, -10.2355
8.5, -10.2814
8.51, -10.3291
8.52, -10.3787
8.53, -10.4302
8.54, -10.4837
8.55, -10.5392
8.56, -10.597
8.57, -10.6569
8.58, -10.719
8.59, -10.7835
8.6, -10.8503
8.61, -10.9196
8.62, -10.9912
8.63, -11.0653
8.64, -11.1419
8.65, -11.2209
8.66, -11.3023
8.67, -11.3862
8.68, -11.4723
8.69, -11.5608
8.7, -11.6514
8.71, -11.7441
8.72, -11.8387
8.73, -11.9351
8.74, -12.0331
8.75, -12.1326
8.76, -12.2334
8.77, -12.3352
8.78, -12.4377
8.79, -12.5409
8.8, -12.6443
8.81, -12.7479
8.82, -12.8512
8.83, -12.9541
8.84, -13.0563
8.85, -13.1575
8.86, -13.2576
8.87, -13.3564
8.88, -13.4536
8.89, -13.549
8.9, -13.6426
8.91, -13.7341
8.92, -13.8234
8.93, -13.9105
8.94, -13.9952
8.95, -14.0776
8.96, -14.1575
8.97, -14.235
8.98, -14.31
8.99, -14.3826
9, -14.4528
9.01, -14.5206
9.02, -14.5861
9.03, -14.6493
9.04, -14.7103
9.05, -14.7691
9.06, -14.8259
9.07, -14.8807
9.08, -14.9336
9.09, -14.9847
9.1, -15.0341
9.11, -15.0819
9.12, -15.1281
9.13, -15.1729
9.14, -15.2164
9.15, -15.2586
9.16, -15.2996
9.17, -15.3396
9.18, -15.3786
9.19, -15.4167
9.2, -15.4541
9.21, -15.4907
9.22, -15.5267
9.23, -15.5622
9.24, -15.5973
9.25, -15.6319
9.26, -15.6664
9.27, -15.7006
9.28, -15.7347
9.29, -15.7688
9.3, -15.803
9.31, -15.8373
9.32, -15.8719
9.33, -15.9068
9.34, -15.942
9.35, -15.9778
9.36, -16.0141
9.37, -16.0511
9.38, -16.0888
9.39, -16.1274
9.4, -16.1668
9.41, -16.2073
9.42, -16.2488
9.43, -16.2915
9.44, -16.3355
9.45, -16.3808
9.46, -16.4276
9.47, -16.4759
9.48, -16.5258
9.49, -16.5774
9.5, -16.6308
9.51, -16.6861
9.52, -16.7434
9.53, -16.8026
9.54, -16.864
9.55, -16.9276
9.56, -16.9934
9.57, -17.0615
9.58, -17.1319
9.59, -17.2048
9.6, -17.2801
9.61, -17.3578
9.62, -17.438
9.63, -17.5206
9.64, -17.6057
9.65, -17.6931
9.66, -17.7828
9.67, -17.8748
9.68, -17.969
9.69, -18.0652
9.7, -18.1632
9.71, -18.263
9.72, -18.3644
9.73, -18.4671
9.74, -18.5709
9.75, -18.6757
9.76, -18.7811
9.77, -18.887
9.78, -18.993
9.79, -19.099
9.8, -19.2046
9.81, -19.3095
9.82, -19.4137
9.83, -19.5167
9.84, -19.6185
9.85, -19.7187
9.86, -19.8172
9.87, -19.9138
9.88, -20.0084
9.89, -20.1009
9.9, -20.1911
9.91, -20.279
9.92, -20.3645
9.93, -20.4476
9.94, -20.5282
9.95, -20.6064
9.96, -20.6822
9.97, -20.7555
9.98, -20.8265
9.99, -20.8951
10, -20.9615
10.01, -21.0257
10.02, -21.0878
10.03, -21.1479
10.04, -21.2061
10.05, -21.2624
10.06, -21.317
10.07, -21.37
10.08, -21.4214
10.09, -21.4714
10.1, -21.5201
10.11, -21.5676
10.12, -21.614
10.13, -21.6593
10.14, -21.7038
10.15, -21.7474
10.16, -21.7904
10.17, -21.8327
10.18, -21.8746
10.19, -21.9161
10.2, -21.9573
10.21, -21.9983
10.22, -22.0392
10.23, -22.0802
10.24, -22.1212
10.25, -22.1625
10.26, -22.2041
10.27, -22.2461
10.28, -22.2887
10.29, -22.3318
10.3, -22.3757
10.31, -22.4204
10.32, -22.466
10.33, -22.5127
10.34, -22.5604
10.35, -22.6094
10.36, -22.6597
10.37, -22.7114
10.38, -22.7647
10.39, -22.8195
10.4, -22.8761
10.41, -22.9345
10.42, -22.9948
10.43, -23.0571
10.44, -23.1214
10.45, -23.1879
10.46, -23.2566
10.47, -23.3275
10.48, -23.4009
10.49, -23.4766
10.5, -23.5547
10.51, -23.6353
10.52, -23.7183
10.53, -23.8038
10.54, -23.8917
10.55, -23.9819
10.56, -24.0745
10.57, -24.1694
10.58, -24.2663
10.59, -24.3653
10.6, -24.4662
10.61, -24.5687
10.62, -24.6728
10.63, -24.7782
10.64, -24.8847
10.65, -24.992
10.66, -25.0999
10.67, -25.2082
10.68, -25.3165
10.69, -25.4247
10.7, -25.5324
10.71, -25.6394
10.72, -25.7455
10.73, -25.8503
10.74, -25.9538
10.75, -26.0556
10.76, -26.1557
10.77, -26.2538
10.78, -26.3498
10.79, -26.4436
10.8, -26.5351
10.81, -26.6242
10.82, -26.7109
10.83, -26.7951
10.84, -26.8769
10.85, -26.9563
10.86, -27.0333
10.87, -27.1078
10.88, -27.1801
10.89, -27.2501
10.9, -27.3179
10.91, -27.3836
10.92, -27.4473
10.93, -27.5092
10.94, -27.5692
10.95, -27.6275
10.96, -27.6842
10.97, -27.7394
10.98, -27.7933
10.99, -27.8459
11, -27.8974
11.01, -27.9479
11.02, -27.9975
11.03, -28.0463
11.04, -28.0944
11.05, -28.1419
11.06, -28.189
11.07, -28.2358
11.08, -28.2824
11.09, -28.3289
11.1, -28.3754
11.11, -28.4221
11.12, -28.469
11.13, -28.5162
11.14, -28.564
11.15, -28.6123
11.16, -28.6613
11.17, -28.7111
11.18, -28.7619
11.19, -28.8137
11.2, -28.8666
11.21, -28.9208
11.22, -28.9764
11.23, -29.0334
11.24, -29.0921
11.25, -29.1524
11.26, -29.2145
11.27, -29.2785
11.28, -29.3445
11.29, -29.4125
11.3, -29.4827
11.31, -29.5551
11.32, -29.6299
11.33, -29.7069
11.34, -29.7864
11.35, -29.8683
11.36, -29.9526
11.37, -30.0394
11.38, -30.1286
11.39, -30.2203
11.4, -30.3143
11.41, -30.4105
11.42, -30.509
11.43, -30.6095
11.44, -30.712
11.45, -30.8162
11.46, -30.9221
11.47, -31.0293
11.48, -31.1376
11.49, -31.2469
11.5, -31.3569
11.51, -31.4673
11.52, -31.5778
11.53, -31.6882
11.54, -31.7982
11.55, -31.9075
11.56, -32.016
11.57, -32.1232
11.58, -32.2291
11.59, -32.3334
11.6, -32.4359
11.61, -32.5365
11.62, -32.635
11.63, -32.7312
11.64, -32.8252
11.65, -32.9168
11.66, -33.0059
11.67, -33.0927
11.68, -33.1769
11.69, -33.2588
11.7, -33.3382
11.71, -33.4153
11.72, -33.49
11.73, -33.5625
11.74, -33.6329
11.75, -33.7013
11.76, -33.7676
11.77, -33.8321
11.78, -33.8949
11.79, -33.956
11.8, -34.0157
11.81, -34.0739
11.82, -34.1309
11.83, -34.1867
11.84, -34.2416
11.85, -34.2955
11.86, -34.3487
11.87, -34.4012
11.88, -34.4533
11.89, -34.5049
11.9, -34.5563
11.91, -34.6076
11.92, -34.6588
11.93, -34.7102
11.94, -34.7619
11.95, -34.8139
11.96, -34.8664
11.97, -34.9195
11.98, -34.9734
11.99, -35.0281
12, -35.0838
12.01, -35.1407
12.02, -35.1988
12.03, -35.2582
12.04, -35.3191
12.05, -35.3816
12.06, -35.4457
12.07, -35.5117
12.08, -35.5796
12.09, -35.6494
12.1, -35.7214
12.11, -35.7955
12.12, -35.8719
12.13, -35.9506
12.14, -36.0317
12.15, -36.1152
12.16, -36.2011
12.17, -36.2895
12.18, -36.3804
12.19, -36.4736
12.2, -36.5692
12.21, -36.6672
12.22, -36.7673
12.23, -36.8696
12.24, -36.9738
12.25, -37.0799
12.26, -37.1875
12.27, -37.2966
12.28, -37.4069
12.29, -37.5182
12.3, -37.6301
12.31, -37.7425
12.32, -37.8551
12.33, -37.9676
12.34, -38.0796
12.35, -38.1911
12.36, -38.3016
12.37, -38.4109
12.38, -38.5189
12.39, -38.6253
12.4, -38.7299
12.41, -38.8325
12.42, -38.933
12.43, -39.0313
12.44, -39.1272
12.45, -39.2208
12.46, -39.312
12.47, -39.4007
12.48, -39.487
12.49, -39.5708
12.5, -39.6523
12.51, -39.7314
12.52, -39.8082
12.53, -39.8828
12.54, -39.9553
12.55, -40.0258
12.56, -40.0944
12.57, -40.1613
12.58, -40.2264
12.59, -40.2901
12.6, -40.3523
12.61, -40.4132
12.62, -40.473
12.63, -40.5317
12.64, -40.5896
12.65, -40.6467
12.66, -40.7033
12.67, -40.7593
12.68, -40.815
12.69, -40.8705
12.7, -40.926
12.71, -40.9815
12.72, -41.0373
12.73, -41.0933
12.74, -41.1499
12.75, -41.2071
12.76, -41.265
12.77, -41.3238
12.78, -41.3836
12.79, -41.4445
12.8, -41.5067
12.81, -41.5703
12.82, -41.6354
12.83, -41.7022
12.84, -41.7707
12.85, -41.8411
12.86, -41.9134
12.87, -41.9878
12.88, -42.0643
12.89, -42.1431
12.9, -42.2242
12.91, -42.3077
12.92, -42.3935
12.93, -42.4818
12.94, -42.5726
12.95, -42.6658
12.96, -42.7614
12.97, -42.8594
12.98, -42.9597
12.99, -43.0622
13, -43.1668
13.01, -43.2734
13.02, -43.3817
13.03, -43.4917
13.04, -43.603
13.05, -43.7155
13.06, -43.8289
13.07, -43.9429
13.08, -44.0573
13.09, -44.1718
13.1, -44.2861
13.11, -44.4
13.12, -44.5131
13.13, -44.6253
13.14, -44.7361
13.15, -44.8456
13.16, -44.9533
13.17, -45.0592
13.18, -45.163
13.19, -45.2647
13.2, -45.3642
13.21, -45.4612
13.22, -45.5559
13.23, -45.6481
13.24, -45.7379
13.25, -45.8252
13.26, -45.9101
13.27, -45.9927
13.28, -46.0729
13.29, -46.151
13.3, -46.2269
13.31, -46.3008
13.32, -46.3727
13.33, -46.4429
13.34, -46.5114
13.35, -46.5784
13.36, -46.6439
13.37, -46.7082
13.38, -46.7713
13.39, -46.8334
13.4, -46.8947
13.41, -46.9553
13.42, -47.0154
13.43, -47.075
13.44, -47.1344
13.45, -47.1936
13.46, -47.2529
13.47, -47.3123
13.48, -47.3721
13.49, -47.4323
13.5, -47.4931
13.51, -47.5546
13.52, -47.6171
13.53, -47.6806
13.54, -47.7452
13.55, -47.8111
13.56, -47.8785
13.57, -47.9474
13.58, -48.018
13.59, -48.0904
13.6, -48.1647
13.61, -48.241
13.62, -48.3194
13.63, -48.4
13.64, -48.483
13.65, -48.5682
13.66, -48.6559
13.67, -48.746
13.68, -48.8385
13.69, -48.9335
13.7, -49.031
13.71, -49.1308
13.72, -49.2329
13.73, -49.3372
13.74, -49.4437
13.75, -49.5521
13.76, -49.6623
13.77, -49.7741
13.78, -49.8873
13.79, -50.0017
13.8, -50.117
13.81, -50.2329
13.82, -50.3492
13.83, -50.4655
13.84, -50.5817
13.85, -50.6973
13.86, -50.8122
13.87, -50.9261
13.88, -51.0387
13.89, -51.1498
13.9, -51.2591
13.91, -51.3666
13.92, -51.4721
13.93, -51.5753
13.94, -51.6762
13.95, -51.7748
13.96, -51.871
13.97, -51.9647
13.98, -52.0559
13.99, -52.1448
14, -52.2312
14.01, -52.3153
14.02, -52.3971
14.03, -52.4768
14.04, -52.5544
14.05, -52.63
14.06, -52.7037
